,article_title,category
4006,"FA chairman Clarke resigns after 'unacceptable' comments



Clarke was earlier forced to apologise after he used the word ""coloured"" when referencing black players as he addressed the Digital, Culture, Media, Sport Committee about diversity issues.",sports
4007,"Gunnersaurus returns to Arsenal after extinction fears



On Tuesday the character's Twitter account posted a photo saying: ""Back at the Emirates Stadium today"".",sports
4008,"Man Utd's Shaw out for month with hamstring injury



The left-back limped off in the second half at Goodison Park, with manager Ole Gunnar Solskjaer admitting at the time he looked ""in a bad way"".",sports
4009,"Ronaldo 'fit' for Andorra friendly after Lazio niggle



Ronaldo, 35, who limped off with 15 minutes to play of Sunday's fixture in Rome, could also feature against France on Saturday and Tuesday's trip to Croatia in the Nations League.",sports
4010,"Premier League expected to keep three-subs rule: says CEO



Liverpool manager Klopp and Manchester City boss Guardiola have been vociferous in their calls for the Premier League to allow five substitutions, with fears over rising player injuries during the hectic fixture schedule.",sports
4011,"Neuer warns fixture backlog has players 'at their limits'



Neuer has already made 14 appearances for club and country in seven weeks since the campaign started.",sports
4012,"English FA chairman Clarke apologises for 'coloured' remark



Clarke, who is also a vice-president of FIFA, also attracted criticism for suggesting the lack of professional players in England from a South Asian background was due to ""different career interests""",sports
4013,Young Germany team needs time to earn back trust: Loew,sports
4014,"Neymar, Mbappe PSG contract talks 'have started': Leonardo",sports
4015,England call up teenage midfielder Bellingham,sports
4016,Premier League 'can't give blank cheque' to lower-league clubs: CEO,sports
4017,Injured Bergwijn withdrawn from Dutch squad,sports
4018,Fiorentina sack Iachini and appoint Prandelli as new coach,sports
4019,Argentine soccer star Maradona to be discharged within days: Doctor,sports
4020,Business as usual for Wales despite Giggs absence: Page,sports
4021,Mancini calls up three more for Italy after coronavirus concerns,sports
4022,Premier League committed to EFL rescue package despite resource crunch,sports
4023,"Barcelona's teenager Fati out for four months after knee surgery



The 18-year old is expected to miss the rest of the season",sports
4024,Robertson backs Liverpool to cope with tough schedule as row rumbles,sports
4025,Goetze form could open door for Germany return: Bierhoff,sports
4026,"Spurs collapse against West Ham changed mindset, says Mourinho



Tottenham briefly sat top of the Premier League after a 1-0 win at West Bromwich Albion on Sunday before being dislodged by Leicester later in the afternoon",sports
4027,"No excuses for Real Madrid frailties, says Zidane",sports
4028,Arteta backs Arsenal to show fighting spirit after loss to Villa,sports
4029,Real Madrid recovery halted by three Valencia penalties and own-goal,sports
4030,"Spain La Liga results & scorers (9th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (6-8 November)",sports
4031,"Italy Serie A results & scorers (7th matchday)



Follow Ahram Online's coverage of Italy Serie A matches (6-8 November)",sports
4032,Some Serie A players barred from travelling to internationals due to Covid-19: Reports,sports
4033,"English Premier League results & scorers (8th matchday)



Follow Ahram Online's coverage of English Premier League matches (6-8 November)",sports
4034,"Germany Bundesliga results & scorers (7th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (6-8 November)",sports
4035,"Barcelona starlet Fati to undergo surgery on knee injury



The absence of the player will be determined after the surgery",sports
4036,"Last-gasp Caicedo holds Juventus, Inter held at Atalanta



Ronaldo put Juventus ahead but they were held by a late show from the Ecuadorian",sports
4037,Tottenham go top after Kane's late winner,sports
4038,"West Bromwich Albion duo Ivanovic, Pereira test positive for coronavirus",sports
4039,"Manchester United critics are jealous, says captain Maguire",sports
4040,"Spurs striker Kane defends himself over Brighton penalty incident



Kane was criticised by television pundits for the manner in which he won the penalty but the 27-year-old expressed no doubt he had been fouled",sports
4041,"Premier League not a two-horse race, says Liverpool boss Klopp



City and Liverpool have dominated the Premier League the past few seasons, with Pep Guardiola's City claiming the title in 2018-19 with 98 points to Liverpool's 97",sports
4042,Bayern Munich waiting to see extent of Kimmich injury,sports
4043,Dortmund rue missed chances after another Bayern Munich defeat,sports
4044,Lewandowski on target as Bayern again prove too strong for Dortmund,sports
4045,Solskjaer says Man Utd 'set up to fail' after vital win at Everton,sports
4046,"Super-sub Messi scores twice to lead Barca to Betis win



 Koeman's assistant Alfred Schreuder said before the match Messi was ""not fresh"" but the 33-year-old gave a resounding answer to those suggesting his performances this season have been evidence of decline",sports
4047,"Leipzig go top in Germany ahead of Bayern, Dortmund showdown



The home win put Leipzig top, a point ahead of Bayern and Dortmund who meet later at Signal Iduna Park",sports
4048,Fernandes at the double as Manchester United beat Everton,sports
4049,Zidane's son Enzo set to sign for German second tier club - reports,sports
4050,"Real Madrid duo Casemiro, Hazard test positive for COVID-19",sports
4051,"Wolverhampton have room for improvement, says Nuno",sports
4052,"Manchester City, Liverpool's fallibilities promise wide open title race",sports
4053,Italy boss Mancini tests positive for Covid-19,sports
4054,"Guardiola downplays Liverpool clash, compares title race with US election",sports
4055,Solskjaer vows he will not 'fall like a house of cards' after Man Utd defeats,sports
4056,"Morata, Koke return as Llorente earns first Spain call-up



Spain will travel to Amsterdam to face the Netherlands in a friendly on November 11",sports
4057,Mourinho backs Spurs 'legend' Kane to break goals record,sports
4058,"Maradona 'confused', to spend more time in hospital",sports
4059,Barcelona look to stir from poor start in La Liga,sports
4060,"Kane gets 'kicked from pillar to post', says Southgate",sports
4061,Juventus's Wales international Ramsey sidelined with thigh injury,sports
4062,"'We need to do better' says Fernandes after Man Utd flop



United have endured a rocky start to the season and Wednesday's Champions League loss in Istanbul was the latest painful result for the under-fire Solskjaer",sports
4063,"Foden returns to England squad for November internationals, Greenwood left out",sports
4064,"Ronaldo to make Portugal return against France, Croatia



Ronaldo finally tested negative 19 days later, returning to the pitch with a double for Juventus against Spezia in Serie A action on Sunday",sports
4065,Mellowing Conte sees Inter on the right track despite slipups,sports
4066,Solskjaer's defence is shaky as future hangs in the balance,sports
4067,"PL, EFL to face panel over lack of COVID rescue package",sports
4068,Pique says Barca in decline but is optimistic about future,sports
4069,"Players concerned over Qatar trip for Asian Champions League, union says",sports
4070,Tokyo football final postponed after coronavirus outbreak,sports
4071,Lampard pleased with Chelsea progress after Rennes win,sports
4072,"Barca need Ter Stegen to seal nervy win over Dynamo Kiev



Goalkeeper Ter Stegen had to make a string of excellent stops at Camp Nou to save Barca from slipping up against a depleted Dynamo side, who were without nine first team players after they tested positive for coronavirus.",sports
4073,"Leipzig come back to leave PSG in trouble in Champions League



Angel di Maria had given PSG an early lead in Germany but he then crucially missed a penalty for the French champions, who were missing both Neymar and Kylian Mbappe due to injury and ended this game with nine men.",sports
4074,"Chelsea cruise as Werner's penalty double sinks Rennes



Werner netted twice before half-time at Stamford Bridge after Rennes defender Dalbert conceded both penalties.",sports
4075,"UEFA Champions League results & scorers (3rd matchday)



Follow Ahram Online's coverage of the 3rd round of the UEFA Champions League group stage matches (3-4 November)",sports
4076,"Match facts: Barcelona v Dynamo Kyiv (UEFA Champions League)



Ahram Online is providing a live score coverage of Wednesday's match between Barcelona and Dynamo Kyiv in the 3rd round of the UEFA Champions League group stage",sports
4077,"Maradona recovering well from successful brain surgery on blood clot



Surgeons at a specialist private clinic in Buenos Aires spent 80 minutes removing the clot on Tuesday night.",sports
4078,"Mourinho defends Kane over penalty criticism



Kane appeared to draw a foul from Adam Lallana to win the spot-kick, which he then converted to open the scoring at home to the Seagulls.",sports
4079,Ter Stegen back for Barca after knee surgery,sports
4080,"Bayern squad back Alaba over contract rift, says Boateng",sports
4081,"Bale, Spurs on Europa League relaunch mission",sports
4082,Maradona undergoes successful brain surgery on blood clot,sports
4083,Jesus return steers Man City towards Champions League last 16,sports
4084,Rodrygo sinks struggling Inter to give Real Madrid crucial win,sports
4085,"Hospitalized Maradona 'weak, tired' but improving: doctor



Fans of Argentine top-tier club Gimnasia, where Maradona is coach, flocked to the clinic to leave messages of support for the ailing icon",sports
4086,Wales manager Giggs denies assault allegations,sports
4087,Blow for PSG as injured Mbappe to miss Leipzig clash,sports
4088,Atletico Madrid sign midfielder Kondogbia from Valencia,sports
4089,Sancho out to silence critics with Dortmund,sports
4090,Wales manager Giggs arrested on suspicion of assault: Reports,sports
4091,Argentina football legend Maradona taken to hospital: Reports,sports
4092,"Spain La Liga results & scorers (8th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (30 October - 2 November)",sports
4093,"English Premier League results & scorers (7th matchday)



Follow Ahram Online's coverage of English Premier League matches (30 October - 2 November)",sports
4094,"Italy Serie A results & scorers (6th matchday)



Follow Ahram Online's coverage of Italy Serie A matches (31 October – 2 November)",sports
4095,"Germany Bundesliga results & scorers (6th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (30 October – 2 November)",sports
4096,"Alaba 'hurt and disappointed' by Bayern Munich contract rift



The player's contract is set to expire next June and Bayern decided not to table any more offers to keep him",sports
4097,Ibra flirts with international return amid age-defying form,sports
4098,"Zidane wants Real Madrid to treat Inter clash like a final



The Spanish Champions are bottom of the group with just one point",sports
4099,Bayern defender Suele tests positive for COVID-19: Club,sports
4100,Dynamo Kyiv confirm positive tests for COVID-19 ahead of Barcelona match,sports
4101,Real Madrid defender Militao tests positive for COVID-19,sports
4102,Maguire challenges Man Utd to improve home form after loss to Arsenal,sports
4103,Bayern Munich withdraw contract offer for Alaba,sports
4104,"We are very competitive, says Tottenham's Bale after Brighton win",sports
4105,Southampton forward Danny Ings set for knee scan,sports
4106,Arsenal hand Man Utd another bout of homesickness,sports
4107,"Ronaldo returns with double as Juventus beat Spezia



The Portuguese ace came in while the score was 1-1 to help his team beat Spezia 4-1",sports
4108,"Ibrahimovic scores and sets up another as Milan wins 2-1



The 39-year-old Ibrahimovic, who recently recovered from the coronavirus, has now scored seven goals in his past four league matches",sports
4109,"Inter wasted chances for the umpteenth time, fumes coach Conte",sports
4110,"Koeman concerned about Barca wastefulness



Barca went behind before the interval when Luis Rioja pounced on a disastrous error from keeper Neto following a mix-up with defender Gerard Pique",sports
4111,Lampard delighted with Chelsea's back line after Burnley win,sports
4112,Liverpool boss Klopp hails defender Phillips for strong league debut,sports
4113,Barcelona held 1-1 at 10-man Alaves after goalkeeper gaffe,sports
4114,"Inter salvage Parma draw, Atalanta move second",sports
4115,"Rennes return to winning ways in France ahead of Chelsea trip



The result allows Julien Stephan's team to move level on 18 points with leaders and reigning champions Paris Saint-Germain, and also Lille, at the top of the Ligue 1 table",sports
4116,Ronaldo set for return on Juventus bench against Spezia,sports
4117,Bayern Munich sweep past Cologne to go top without Lewandowski,sports
4118,"'It's over', Guardiola rules out return as Barcelona boss",sports
4119,"Hazard ends yearlong scoring drought, Madrid beats Huesca",sports
4120,Walker strike ensures Man City blunt the Blades,sports
4121,Bielsa says Leeds not making special plans to stop Leicester’s Vardy,sports
4122,PSG's Neymar out until at least mid-November: Coach Tuchel,sports
4123,Mourinho says Tottenham fans cannot expect same Bale from seven years ago,sports
4124,Ronaldo recovers from coronavirus,sports
4125,"Al-Khelaifi acquitted, Valcke given suspended sentence in TV rights trial",sports
4126,"Van Dijk's knee surgery a success: Liverpool



The club did not say for how long the 29-year-old central defender would be out",sports
4127,Alaba future at Bayern still unclear-coach Flick,sports
4128,Real Madrid aim to put crisis behind them with win over lowly Huesca,sports
4129,French season soldiers on as country hunkers down again amid health crisis,sports
4130,"Barcelona, Nagelsmann, Sassuolo - what to look out for in Europe this weekend",sports
4131,"Spurs stunned by Antwerp, Milan cruise to victory in Europa League",sports
4132,New era to bring hope but no quick fix for Barcelona and Messi,sports
4133,Elite sport to continue in France despite lockdown: Sports Minister,sports
4134,"European Super League would destroy Premier League, says Wenger",sports
4135,Leipzig face major Bundesliga test after European mauling,sports
4136,Barcelona overcome Juve as Morata has three goals disallowed,sports
4137,Rashford comes off bench to net hat-trick as United crush Leipzig,sports
4138,"UEFA Champions League results & scorers (2nd matchday)



Follow Ahram Online's coverage of the UEFA Champions League group stage matches (27-28 October)",sports
4139,"Match facts: Juventus v Barcelona (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday's match between Juventus and Barcelona in the second round of the UEFA Champions League group stage",sports
4140,"Match facts: Manchester United v RB Leipzig (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday's match between Manchester United and RB Leipzig in the second round of the UEFA Champions League group stage",sports
4141,"Ibrahimovic 'always wants to play', says AC Milan coach



AC Milan are top of the Serie A table after five games as the 18-times champions target a first league title since 2011 when Ibrahimovic last played for the club.",sports
4142,"Covid-19 case Ronaldo furious at missing Juventus game against Barcelona



The 35-year-old, the top scorer in the history of the competition with 130 goals, needed to test negative 24 hours before the game against his great rival Lionel Messi's Spanish team.",sports
4143,Liverpool boss Klopp wary of rushing back injured players despite defensive crisis,sports
4144,UEFA reiterates 'strong opposition' to European Super League,sports
4145,Arsenal's Ozil backs free school meals campaign,sports
4146,Maradona self-isolating at home due to COVID-19 risk: Report,sports
4147,Arsenal seek Europa League boost as confident Spurs go to Belgium,sports
4148,Midfielder Fabinho joins Van Dijk on Liverpool's defensive injury list,sports
4149,Guardiola confident Manchester City will find consistency after Marseille win,sports
4150,Real snatch draw at Gladbach with late Casemiro goal,sports
4151,"Match facts: Borussia Moenchengladbach v Real Madrid (UEFA Champions League)



Ahram Online provided a live score coverage of Tuesday’s match between Borussia Moenchengladbach and Real Madrid in the 2nd round of the UEFA Champions League group stage",sports
4152,Barcelona president Bartomeu resigns after Messi row,sports
4153,Kimmich saves Bayern's Champions League run in Moscow,sports
4154,"FIFA President Infantino test positive for COVID-19



Infantino, who is 50 years old, has reported mild symptoms and is in self-isolation and will quarantine for at least 10 days, FIFA added in a statement",sports
4155,"'Wait and see': Ronaldo doubt for Messi Champions League showdown



Ronaldo tested positive for Covid-19 two weeks ago while playing with Portugal, and has been in self-isolation since returning to Italy.",sports
4156,"PSG 'friends' of Basaksehir despite political row



The Turkish champions will face last year's runners up on Wednesday as tensions escalate between Turkey and France over French President Emmanuel Macron's defence of cartoons of the Prophet Mohammed.",sports
4157,Mourinho dismisses talk of Tottenham as title contenders,sports
4158,Giggs' childhood experiences add weight to taking the knee,sports
4159,Pirlo sees positives as Juventus miss Ronaldo before Barca clash,sports
4160,Angelino goes back to Manchester in Leipzig shirt with point to prove,sports
4161,No more 'good guys' as Tottenham show tougher side,sports
4162,"English Premier League results & scorers (6th matchday)



Follow Ahram Online's coverage of English Premier League matches (23-26 October)",sports
4163,"Spain La Liga results & scorers (7th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (23-26 October)",sports
4164,"Italy Serie A results & scorers (5th matchday)



Follow Ahram Online's coverage of Italy Serie A matches (23-26 October)",sports
4165,"Germany Bundesliga results & scorers (5th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (23-26 October)",sports
4166,"Hazard back in Real Madrid's squad for M'Gladbach Champions League game 



Eden Hazard's last appearance came in the Champions League round-of-16 second-leg loss at Manchester City on 7 August",sports
4167,Aguero out for up to a month says Guardiola,sports
4168,Injured Liverpool trio to miss Champions League clash against Midtjylland,sports
4169,"Pogba to take legal action after 'fake news' France retirement rumours



Reports in the Middle East picked up by British tabloid The Sun, World Cup winner Pogba wanted to end his international career in protest to Macron's comments",sports
4170,Bayern's Mueller says Champions League is 'our competition',sports
4171,Milan goalkeeper Donnarumma tests positive for COVID-19,sports
4172,Mourinho says attacking Tottenham still far from Real deal,sports
4173,Newcastle's Shelvey to have hernia operation,sports
4174,Leicester boss Rodgers delighted with Vardy's impact against Arsenal,sports
4175,Juventus shouldn't need a slap to wake up says coach Pirlo,sports
4176,Arteta rues Arsenal's wasted chances in loss to Leicester City,sports
4177,"Former Brazil star Ronaldinho tests positive for Covid-19



The former Ballon d'Or is 'asymptomatic for now'",sports
4178,"Ancelotti slams 'joke' red card as Saints end Everton's unbeaten start



Southampton ended Everton 8-match unbeaten run this season",sports
4179,"Saints end Everton's unbeaten start



Carlo Ancelotti's side fell behind to Ward-Prowse's first-half goal and Adams doubled their lead before the interval.",sports
4180,"McKennie back for Juventus, Ronaldo still out with coronavirus



Ronaldo remains in isolation having missed Juventus' Champions League opening win against Dynamo Kiev on October 20",sports
4181,Barcelona hit by Coutinho injury blow after defeat to Madrid,sports
4182,Lampard annoyed Chelsea were denied penalty for Maguire 'headlock',sports
4183,Klopp praises Liverpool's heart after comeback win over Sheffield,sports
4184,Hodgson hails Palace squad depth after victory over Fulham,sports
4185,Jota caps Liverpool fightback to sink Blades,sports
4186,"No home comforts as Man Utd held by Chelsea



Uruguay striker Cavani almost scored with his first touch after coming off the bench in the second half, but United were unable to break down Chelsea's well-drilled defence",sports
4187,"Manchester City suffer new Aguero injury scare



Kyle Walker was also substituted in the second half with Guardiola saying he was “exhausted”",sports
4188,"Real Madrid sink Barcelona in 'Clasico' with help of Ramos penalty



Barcelona ran out of steam in the second half and Madrid missed two big chances to seal the points after Ramos’ penalty before substitute Luka Modric finally clinched it with a goal in added time",sports
4189,"Unstoppable Lewandowski scores hat-trick as Bayern demolish Frankfurt



 The only disappointment for Bayern was an early injury to Alphonso Davies who had to be carried off after twisting his ankle in the fifth minute",sports
4190,Foden rescues Manchester City in West Ham draw,sports
4191,Liverpool can deal with Van Dijk absence: Skipper Henderson,sports
4192,Solskjaer says Cavani primed for Manchester United debut against Chelsea,sports
4193,Aguero willing to apologise for touching lineswoman on shoulder: Guardiola,sports
4194,Bamford hits hat-trick as Leeds end Villa's winning start,sports
4195,Mourinho confident Son will commit long-term career to Tottenham,sports
4196,Liverpool boss Klopp wary of threat posed by Sheffield United,sports
4197,Defiant Zidane urges Real Madrid to come out fighting against Barcelona,sports
4198,Barcelona coach Koeman plays down Griezmann issues ahead of Clasico,sports
4199,Moyes asks why fans can watch West Ham in cinema but not stadium,sports
4200,Solskjaer defends under-fire Man Utd striker Greenwood,sports
4201,"Barcelona tie with Juve could see fans return, says regional government



Barcelona face Juventus in Champions League at the Camp Nou in December",sports
4202,"Ancelotti defends Pickford over Van Dijk horror tackle



Ancelotti has dismissed that interpretation and said everyone at the club is sorry about Van Dijk's injury, which will keep him out for several months",sports
4203,Flick challenges Coman to bring Champions League form to Bundesliga,sports
4204,"Leeds must sharpen up in attack, says Bielsa",sports
4205,Guardiola says injuries starting to bite for Man City,sports
4206,Liverpool's Klopp pleased with Fabinho's display in defence,sports
4207,"Social media must do more to combat online abuse, says Sterling",sports
4208,'Thank you Brazil': Football legend Pele still laughing as he turns 80,sports
4209,Real Madrid seek Clasico response to avert unexpected early crisis,sports
4210,Own goal hands Liverpool away win at Ajax,sports
4211,Bayern rout Atletico 4-0 to start Champions League defense,sports
4212,"UEFA Champions League group stage results & scorers (1st matchday)



Follow Ahram Online's coverage of the UEFA Champions League group stage matches (20-21 October)",sports
4213,"Match facts: Bayern Munich v Atletico Madrid (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday's game between Bayern Munich and Atletico Madrid in the first round of the UEFA Champions League group stage",sports
4214,Real Madrid left shellshocked by depleted Shakhtar,sports
4215,"Mourinho insists nothing 'Spursy' about West Ham draw



Spurs squandered a 3-0 lead in the final 10 with the Hammers on Sunday.",sports
4216,Barcelona initiate new round of pay cuts despite player opposition,sports
4217,"Manchester United dismiss Super League reports, say they are focused on UEFA talks",sports
4218,Ozil 'deeply disappointed' by Arsenal omission,sports
4219,England to face Ireland at Wembley after New Zealand withdrawal,sports
4220,Rashford and Solskjaer give Man Utd lift-off and leave PSG out of sorts,sports
4221,Tetchy Klopp says Liverpool will cope without injured Van Dijk,sports
4222,"Chelsea clean sheet against Sevilla a big deal, says coach Lampard",sports
4223,United’s Rashford can be world class if he improves his poaching: Ferdinand,sports
4224,"Sweet 16 for Messi as Barcelona thump Ferencvaros



Messi netted from the penalty spot in the first half for his 116th career goal in the competition",sports
4225,Morata double gets Juventus off the mark in Kiev,sports
4226,"Bayern Munich winger Serge Gnarby tests positive for coronavirus



The 25-year-old is ""doing well"" and is in quarantine at home, the German giants said in a brief statement.",sports
4227,Proposals for a 'European Premier League' met by backlash,sports
4228,"Guardiola takes blame for Euro flop as Man City launch new campaign



City, who host Porto in their opening group match on Wednesday, have never gone beyond the semi-finals of the competition despite all their domestic success in recent years.",sports
4229,"'Typically German': Bayern want to repeat treble, says Hernandez



Just 59 days after beating Paris Saint-Germain in the Lisbon final, Bayern host Atletico behind closed doors.",sports
4230,"Repeat of Bayern Munich's successful season extremely difficult, says Flick",sports
4231,Liverpool must stay in trophy hunt for injured Van Dijk: Henderson,sports
4232,UEFA prize money to be cut for five years due to COVID-19: Report,sports
4233,Schalke investigate alleged racist abuse of Dortmund youngster,sports
4234,West Brom boss Bilic fears pay-per-view TV is pricing fans out of football,sports
4235,"Greece drops plan to allow spectators back into stadiums amid COVID-19 spike



Greece has scrapped a plan to allow spectators back into sporting events, Prime Minister Kyriakos Mitsotakis’s office said on Tuesday",sports
4236,PSG to focus on countering Manchester United counter attacks,sports
4237,Eight positive in latest Premier League COVID-19 tests,sports
4238,"English Premier League results & scorers (5th matchday)



Follow Ahram Online's coverage of English Premier League matches (17-19 October)",sports
4239,"Italy Serie A results & scorers (4th matchday)



Follow Ahram Online's coverage of Italy Serie A matches (17-19 October)",sports
4240,"Man United without Cavani and Maguire for Champions League trip to PSG



Cavani still needs to work on his fitness levels, while Maguire has sustained a minor knock",sports
4241,Klopp promises to wait on Van Dijk like a 'good wife',sports
4242,Leipzig to launch European campaign in front of 999 fans,sports
4243,"Chelsea cannot rely on scoring four goals a game, admits Azpilicueta",sports
4244,Atletico Madrid's Costa could miss Bayern trip,sports
4245,"Barcelona not among Champions League favourites, says Koeman",sports
4246,Four positive COVID-19 tests at Brugge ahead of Champions League tie,sports
4247,Spain's La Liga title race set to be more open than ever,sports
4248,Guardiola challenges Aguero to earn new Man City deal,sports
4249,Rooney awaiting COVID-19 test result after friend's visit,sports
4250,"Liverpool must sign defender to replace injured Van Dijk, says Carragher",sports
4251,"Spain La Liga results & scorers (6th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (17-18 October)",sports
4252,"Spurs rocked on Bale's return, Mitrovic suffers penalty misery",sports
4253,"Germany Bundesliga results & scorers (4th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (17-18 October)",sports
4254,Van Dijk to undergo a knee surgery: Liverpool,sports
4255,Sassuolo up to second in Serie A after seven-goal Bologna thriller,sports
4256,"Sheffield Utd, Fulham draw 1-1 to earn 1st point of season",sports
4257,Brighton sign striker Welbeck on one-year deal,sports
4258,"Richarlison, Pickford apologise to Liverpool duo after heavy tackles",sports
4259,Big win at Newcastle marks start of Manchester United season: Solskjaer,sports
4260,Zidane criticises Real Madrid attitude in surprise Cadiz defeat,sports
4261,Barcelona loses 1-0 at Getafe for 1st defeat under Koeman,sports
4262,"Lewandowski, Mueller doubles send Bayern second with 'crazy' Bielefeld win",sports
4263,"Ibrahimovic returns and hits a brace as AC Milan wins derby



It was ac Milan's first win in the derby in the league since 2016 and sent the Rossoneri top of the table",sports
4264,"Real Madrid stunned at home by new boys Cadiz



It is Cadiz first league win over Real Madrid since 1991.",sports
4265,'I miss it so much' - Wenger refuses to rule out return to management,sports
4266,Sloppy Chelsea concedes late for 3-3 draw with Southampton,sports
4267,"Replacements Haaland, Reus combine to send Dortmund second",sports
4268,Napoli bounce back from Juve no-show to crush Atalanta,sports
4269,Klopp hails 'dominant' Liverpool after dramatic Merseyside derby,sports
4270,Hoddle says Bale can thrive at Tottenham in creative role,sports
4271,Rashford backs new arrival Cavani to shine at Manchester United,sports
4272,Ronaldo in public row with Italian sports minister over health rules,sports
4273,"Bale in line to make Spurs return, says Mourinho",sports
4274,Klopp defends Liverpool from power grab accusation,sports
4275,Neymar misses PSG game after Brazil duty,sports
4276,"Milan derby, Kramaric, Barcelona - what to look out for in Europe this weekend",sports
4277,Barcelona ponder Messi rest as Madrid continue to wait on Hazard,sports
4278,England's lower league clubs reject Premier League rescue package,sports
4279,PSG's Icardi out of Champions League match against Manchester Utd,sports
4280,"Ronaldo 'violated' Covid protocol, says Italy's sports minister",sports
4281,Arteta hopes Tierney will be cleared to face Man City after self-isolation,sports
4282,"Portugal as impressive as ever, with or without Ronaldo",sports
4283,Argentine league to restart on October 30,sports
4284,Everton's renaissance set for ultimate derby test,sports
4285,Southgate springs to defence of red-carded Maguire,sports
4286,PSG-Man United Champions League clash to go ahead behind closed doors as curfew imposed in Paris,sports
4287,Premier League clubs reject radical reform plan,sports
4288,"Napoli handed 3-0 defeat, lose one point over unplayed Juve match",sports
4289,Cristiano Ronaldo flies back to Italy after positive test,sports
4290,"We are all equally vulnerable, fans say after Ronaldo's positive COVID-19 test",sports
4291,Czech penalty legend Panenka released from hospital,sports
4292,"England's Kane fit for Denmark game, Chilwell and Trippier withdrawn",sports
4293,Neymar eclipses Ronaldo as Peru hat-trick brings 64th Brazil goal,sports
4294,Southgate defends role of international football amid Covid cases,sports
4295,Portugal and Juventus ace Cristiano Ronaldo tests positive for COVID-19,sports
4296,"Arsenal must find a way to get Ozil involved again, says Wenger",sports
4297,Manchester United’s Cavani unavailable for Newcastle clash due to COVID-19 rules,sports
4298,"England's Chilwell, Trippier withdraw from squad ahead of Denmark game",sports
4299,Wenger warns death knell for smaller clubs without reform,sports
4300,"Germany's Werner fully fit, trio doubtful against Swiss: Loew",sports
4301,City's De Bruyne pulls out of Belgium squad with unspecified injury,sports
4302,Five positive in latest Premier League COVID-19 tests,sports
4303,Dortmund 'wunderkind' in line to make Champions League history,sports
4304,"Premier League reform plan looks like power grab, UK minister says",sports
4305,Germany coach Loew struggles to fend off criticism before Swiss test,sports
4306,Premier League reform plan for 'greater good of English football',sports
4307,Southgate praises England resilience in win over top-ranked Belgium,sports
4308,Coach Mancini fumes over pitch after Italy held by Poland,sports
4309,INTERVIEW: Barca VP says Messi never was for sale,sports
4310,Premier League critical of Liverpool and Man Utd plan for changes,sports
4311,Young becomes sixth Inter Milan play to test positive for COVID-19,sports
4312,England's Kane doubtful for Belgium clash due to injury: Reports,sports
4313,Giggs boosts chances of becoming Manchester United manager: Hughes,sports
4314,Former Brazil winger Robinho returns to Santos for fourth spell,sports
4315,De Bruyne willing to sign new Man City contract,sports
4316,"England's Sancho, Abraham to return for Belgium match",sports
4317,Messi could be convinced to stay at Barcelona says Suarez,sports
4318,England's Grealish delighted by Gascoigne comparisons,sports
4319,"Manchester City have financial muscle to pull off Messi deal, says COO Berrada",sports
4320,England coach Southgate fears changes to Euro 2020 format due to COVID-19,sports
4321,Casemiro says Brazil deserve congratulations after Bolivia win,sports
4322,Manchester United’s Cavani hoping to do justice to iconic No. 7 shirt,sports
4323,Bayern Munich to kick-off Champions League defence behind closed doors,sports
4324,"Everton's Ancelotti, Calvert-Lewin bag September Premier League awards",sports
4325,Suarez says he spent days in tears amid rift with Barcelona,sports
4326,AFC moves all East Asia Champions League games to Qatar,sports
4327,"Coronavirus failings could set back Asian football, union boss warns",sports
4328,Pogba keen on playing for Real Madrid - one day,sports
4329,Ibrahimovic in doubt for Milan derby after new positive virus test,sports
4330,Irritated Loew looks to fix Germany's leadership woes,sports
4331,Ozil left out of Arsenal's Europa League squad,sports
4332,Liverpool's Shaqiri re-joins Swiss squad after negative COVID-19 test,sports
4333,Premier League chief pleads for rethink of stadium fan ban,sports
4334,"Lack of fans a factor in 'crazy' Premier League scorelines, says Wolves' Coady",sports
4335,Inter defender Bastoni tests positive for COVID-19,sports
4336,"Ronaldo, Juve internationals reported for breaking coronavirus isolation",sports
4337,Barcelona start process to reduce salaries due to COVID-19 losses,sports
4338,Grealish aiming to be England's game-changer,sports
4339,"'Nothing concrete' in Barca talk, says Liverpool's Wijnaldum",sports
4340,Madrid's Lunin Covid-19 test causes Ukraine goalkeeper headache for France friendly,sports
4341,Arsenal's Ozil steps in to save Gunnersaurus from extinction,sports
4342,Calvert-Lewin hails Ancelotti influence for England call-up,sports
4343,Premier League defies virus crisis to flex financial muscle,sports
4344,Switzerland say Liverpool winger Shaqiri tests positive for COVID-19,sports
4345,"Improved Spurs can win title, says Redknapp",sports
4346,"Argentina legend Maradona tests negative for coronavirus, says his lawyer",sports
