,article_title,category
8571,"National Theatre hit 'Al-Motafael' reopens in Alexandria



The Egyptian adaptation of Voltaire's satire novella Candide, starring comedian Sameh Hussein, has been staged for 90 nights in full house halls in both Cairo and Alexandria",art
8572,"Egyptian playwright Lenin El-Ramly dies aged 75



Lenin El-Ramly was known for his daring ridicule of Middle Eastern culture and politics",art
8573,"A devastating passion: Milan ballet brings famed story of Anna Karenina to Cairo



Inspired by Tolstoyï¿½ï¿½ï¿½s famous novel, the ballet Anna Karenina was staged at the Cairo Opera House on three nights las",art
8574,"Khaled Galal prepares for new season of 'Cinema Masr'



Cinema Masrï¿½ï¿½ï¿½s cast includes 65 students presenting on stage more than 40 scenes from memorable Egyptian",art
8575,"Cairo Show to bring Aladdin to Egypt



Aladdin is played by film star Ahmed Ezz, while Tara Emad plays Jasmine in the musical comedy",art
8576,"Egyptian actress Sawsan Badr chosen as honorary president of 1st Eazees Int'l Women's Theatre Festival



The festival's inaugural edition will take place from 23-29 March",art
8577,"All you need to know about Egypt's inaugural Eazees International Women's Theatre Festival



The festival's first edition will take place between 23 and 29 March",art
8578,"Cairo Show's 'Talat Ayam Fil-Sahel' celebrates first year of staging



Mohamed Henedy ended 16 years of absence from the theatre with his record-breaking hit Talat Ayam Fi El-Sahel",art
8579,"Egypt's Hakawy Int'l Arts Festival for Children reveals plays participating in upcoming edition



The 10th Hakawy Int'l Arts Festival for Children will take place between 3 and 9 March in Cairo and Alexandria with an extension in Minya on 2 and 12 March",art
8580,"Cairo Opera Ballet Company's Ahmed Yehia on Italian competition's jury panel 



Ballet dancer Ahmed Yehia will be one of the jury members of the Interdanza Dance Competition",art
8581,"Explorations of Sufism on Egyptian theatre stages



Sufism has been in the ascendent in recent years, including as an inspiration in the arts",art
8582,"Late Egyptian filmmaker Saad Arafa honoured on 100th night of Cinema Masr



The theatre play Cinema Masr (Cinema Egypt) premiered in July 2019 and saw its 100th performance this week",art
8583,Ballet dancers down tutus in longest strike ever at Paris Opera,art
8584,"Sharm El-Sheikh Int'l Theatre Festival for Youth reveals details of playwright award



The submissions for the best play are open until 30 January 2020.",art
8585,"Cairo play explores Rumiï¿½ï¿½ï¿½s thoughts on contemporary love and marriage



Directed by Mohamad Ibrahim with choreography by Monadel Antar, the play ï¿½ï¿½ï¿½The Lovers' Messagesï¿½ï¿½ï¿½ looks at different aspects of the male-f",art
8586,"2019: Egyptian artists we lost 



Many artists who passed away in 2019 left an important legacy in Egyptian cinema, theatre, and many other sectors of art",art
8587,"Cairo Opera invokes Christmas spirit with the Nutcracker



For 25 years now, The Nutcracker has been among the annual highlights of the Cairo Opera Ballet Company, while its story, captivating music and choreography attract whole families to the opera's main hall",art
8588,"10 plays at Egyptian Actors' Syndicate at directorial debut theatre festival 



Veteran actor Hassan Hosni will be honored Wednesday at the festival, with stars Ahmed Helmy and Mohamed Saad slated to participate in the ceremony",art
8589,"Al-Motafael theatre hit starts governorates tour with Alexandria



The Egyptian adaptation of Voltaire's classic novella Candide, directed by Islam Imam, is the National Theatre hit of the year",art
8590,"In Photos: Music, arts events mark Cairo celebrations of Day for People with Disabilities



The celebrations took place on Tuesday at the Cairo Library of Islamic Civilization",art
8591,"Theatre director Khaled Galal honoured during closing of Egypt's World Youth Forum



Galal was honoured by President Sisi during the closing ceremony of the 3rd World Youth Forum, which took place between 14 and 17 December in Sharm El-Sheikh",art
8592,"Three Egyptian theatre makers on jury panel of Sharm El-Sheikh youth festival



The festival is scheduled to take place 1-7 April 2020, bringing together young theatre practitioners, playwrights, and theatre academics from Egypt, the Arab world and the international artistic scene",art
8593,"Art Alert: Play Shadow of the Tales to return to Cairo's El-Ghad Theatre



Directed by Adel Barakat, the play will be performed at El Ghad theatre for 15 days",art
8594,"Winners of the 21st Carthage Theatre Days, Tunisia



The festival showcased 14 plays from 12 Arab and African countries with Egypt's Collar and Bracelet winning the best play award",art
8595,"Egypt's play Collar and Bracelet wins best performance at Carthage Theatre Days, Tunisia



Carthage Theatre Days took place between 7 and 15 December in Tunisia",art
8596,"Egyptï¿½ï¿½ï¿½s famed marionette musical El-Leila El-Kebira to take part in Tunisiaï¿½ï¿½ï¿½s children festival



El-Leila El-Kebira will be performed within the 34th Neapolis International Festival for Kids Thea",art
8597,"Star of Egypt folkloric Reda troupe Hassan Afifi dies in Cairo



Afifi was one of Egyptï¿½ï¿½ï¿½s most iconic choreographer, working with Reda troupe and numerous TV series, including F",art
8598,"'Happy Journey' play tours Egypt starting with Tanta



The theatre play is written by Mohamed El-Sawaf and directed by Sameh Bassiouni",art
8599,"In Photos: 10 plays at Alexandria Arab Theatre Festival for Specialised Institutes and Colleges



The festival's inaugural edition took place between 3 and 8 December in Alexandria",art
8600,"Alexandria theatre festival closes, Egypt wins best performance



Glass Monsters by the students of the Higher Institute for Theatrical Arts in Cairo won best performance, while Reem Masri won the best actress award",art
8601,"Renowned Egyptian theatre director Mohsen Helmy dies in Cairo



Helmy passed away early on Wednesday after a struggle with illness",art
8602,"Puppeteer who performed Sesame Street's Big Bird, Oscar, dies at 85",art
8603,"Art Alert: King Lear on Cairo stage four times in December



The Cairo Show Theatre celebrates winter with the staging of Yehia El-Fakharany's celebrated show",art
8604,"INTERVIEW: President of Alexandria Theatre Festival on bridging gaps between academia and theatre practitioners



Alaa Abdel Aziz, president of the Alexandria Arab Theatre Festival for Specialised Institutes and Colleges, shared his views on the inaugural edition, mission and plans ahead",art
8605,"The role of academic institutions in culture industry discussed at Alexandria Theatre Festival



The development of the culture industry and the role of creative academic institutions were some of the topics discussed at the ongoing Alexandria Arab Theatre Festival for Specialised Institutes and Colleges",art
8606,"Large turnout for Jordanian play 'Barr' at Alexandria Theatre Festival for Specialised Institutes



The festival (3-8 December) presents workshops and 10 plays by students of theatre institutes and departments from Egypt and Arab countries",art
8607,"'Young theatre-makers are thirsty for knowledge': Tunisian director Hammadi Ouhaibi



Ouhaibi organises theatre directing workshops during the ongoing Alexandria Theatre Festival for Specialised Institutes",art
8608,"Art Alert: Poetry night with Amin Haddad at Cairo Opera



The son of 'Father of all poets' Fouad Haddad, the award-winning Amin has published many books of poetry in the past three decades and founded a number of troupes",art
8609,"Ten Arab institutes to compete in Alexandria during Theatre Festival



10 plays will be staged in the different halls of the Bibliotheca Alexandrina, starting afternoons",art
8610,"Houssaper Armenian Cultural Association to mark its 75th jubilee



Houssaper will celebrate its foundation in Egypt with a concert and folk dance performance",art
8611,"First ever Egyptian Aragouz festival launched by Wamda



Wamda founder Professor Nabil Bahgat speaks to Ahram Online on the first day of the unique event that will continue until 28 November",art
8612,"Egypt's national circus artists Walid and Ahmed Yassin win prizes in Vietnam festival



The artists participated in Ha Long Bay International Circus Festival in Vietnam",art
8613,"King Lear returns to Cairo after Riyadh Season tour



The Cairo Show production will be staged in Cairo Festival City irregularly starting Friday, when Yehia El-Fakharany will open the 'Draw Yehia El-Fakharany' art exhibition",art
8614,"In Photos: 10th Int'l Theatre Without Fund Festival opens in Alexandria



13 performances from nine countries are being staged in Alexandria as part of the festival; four from Egypt, two from Oman, and one each from Palestine, Tunisia, Libya, France, Italy, Switzerland and Korea",art
8615,"From Mosul to Baghdad, a song of Iraqi solidarity and resistance",art
8616,"In Photos: Cairo Circus promises impressive shows this season



Rope balancing, juggling, clowns and lion tamers are among the season's highlights",art
8617,"Alexandria's 10th Int'l Theatre Without Fund Festival announces jury panel



The festival, held from 17 to 22 November, is hosting 13 performances from nine countries",art
8618,"Art Alert: Women's oppression in a masculine society discussed in Cairo theatre play



Mohamed Sobhi's commercial theatre play Ana Wl Nahla Wl Daboor will be staged at Sama Sonbol Theatre",art
8619,"Countdown to Craffiti: Egypt's biggest annual handicraft exhibition



Taking place at the Cairo International Conference Center, the exhibition brings together more than 100 artists who will showcase their work",art
8620,"Egypt's Cultural Production Sector mourns passing of theatre artist and academic Ibrahim El-Fawi



El Fawi, theatre director, scenographer, light designer and academic passed away this morning",art
8621,Syria puppeteer offers Idlib children breathing space,art
8622,"Egyptian adaptation of Voltaire's Candide to tour across governorates



Al-Motafael, starring Egyptian comedian Sameh Hussein, ended a successful Cairo run Friday",art
8623,"Programme: Int'l Theatre Without Fund Festival to kick off in Alexandria



The festival will host 13 performances from 9 countries",art
8624,"Egypt's performing arts community mourns passing of prominent lion trainer Mohamed El-Helw



One of the leading figures in Egyptian circus history, El-Helw passed away on Wednesday at the age of 70",art
8625,"Art Alert: Contemporary dance music live performance 'Albi' at AUC's Falaki Theatre



'Albi' (My Heart) is created and directed by Sabrine El Hossamy",art
8626,"This yearï¿½ï¿½ï¿½s Festival for Traditional Crafts puts spotlight on Egyptï¿½ï¿½ï¿½s Africa connections



The festival aims to help preserve Egyptian heritage and traditional crafts, with numerous artists showcasing",art
8627,"'Bokra Ahla' forum invites people with special needs to participate with creative works



the Bokra Ahla Forum for Special Needs will take place between 8 and 11 December 2019",art
8628,Higher Institute of Child Arts is first of its kind in Egypt and Middle East: Minister of culture,art
8629,"Egyptian Sheikh of Aragouz Players Amm Saber dies at 72



The Wamda troop Co-founder has spent all his life with performing shows of Egyptian traditional puppet of Aragouz, touring the globe collecting awards",art
8630,In Photos: Moulin Rouge dancers take it to the street for 130th birthday,art
8631,"Egyptian composer Mohamed Saad Basha ï¿½ï¿½ï¿½very happyï¿½ï¿½ï¿½ about premiere of his ballet Cleopatra



The new ballet will be performed by the Cairo Opera Ballet Company at the Cairo Opera House late",art
8632,"Art Alert: Abu Zayd El-Helaly epics portrayed in dance performances



Forsan El-Sharq Company are introducing their first show of the season with 'El Helaly' for three successive nights at El-Gomhouria Theatre",art
8633,"Iraq mourns famous theater director Sami Abdul-Hamid 



Abdul-Hamid died on Sunday at the age of 91",art
8634,"Tangier hosts REDZONE Festival celebrating 'Migration and the City'



With the main theme ""Migration and the City"", the REDZONE Festival 2019 will be held in Tangier, Morocco",art
8635,"Cairo Opera hosts closing ceremony of the Cairo International Festival for Contemporary and Experimental Theatre



The ceremony honoured a number of important theatre figures",art
8636,"Late Egyptian theatre director Hanaa Abdel-Fattah among honorees of Cairo Int'l Theatre Fest



Cairo Int'l Theatre Festival will honour several Egyptian artists - Hanaa Abdel Fattah, Sayed Ragab, Samira Abdel-Aziz, Abdel-Razik Hussein, Ahmed Kamal, Mohamed Abou El-Soud, Hazem Shehata - during its closing ceremony",art
8637,"Egyptian adaptation of Voltaire's Candide extends National Theatre run, again



Al-Motafael stars comedy actor Sameh Hussein, is directed and adapted for theatre by Islam Imam, with music composed by Hisham Gabr",art
8638,"Programme: 9th Cairo Video Festival screenings and exhibitions



One hundred and one video works from more than 30 countries are being screened in different locations across Cairo in the inclusive festival that combines many art forms",art
8639,"Art Alert: El-Tanbura ï¿½ï¿½ï¿½Big Concert' at Cairo Opera House



The Port Said troupe will perform a series of folk""simsimia"" songs and ï¿½ï¿½ï¿½ba"" dances, featuring Amwag band, the first simsimiya girls' band in Egypt",art
8640,Russian judge halts detained theatre director's fraud trial,art
8641,"Cairo Int'l Festival for Contemporary and Experimental Theatre to launch 26th edition



With the United States as a guest of honour, many plays from countries across the globe will be competing at various theaters in the Egyptian capital",art
8642,"Ismailia hosts International Folklore Festival



Opening on Tuesday, the festival is active until 7 September at various venues, including local sports clubs, national parks in Ismailia, as well as a few street performances",art
8643,"Egyptian adaptation of Voltaire's Candide extends National Theatre run



Abstract: Al-Motafael stars comedy actor Sameh Hussein, is directed and adapted for theatre by Islam Imam, with music composed by Hisham Gabr.",art
8644,"Five women shortlisted for Arab British Centre Award for Culture



Four organisations and five individuals compete for the 2019 award established to ï¿½ï¿½ï¿½celebrate significant contributions of Arab arts and cult",art
8645,"Ismailia International Folklore Festival to kick-off 20th edition



Organisers vow a ""different"" round of the festival held in various arenas",art
8646,"Egyptian star Mohamed Sobhi builds his fifth playhouse



The veteran artist is currently staging a play entitled ""Khebetna""",art
8647,In Photos: Nearly 900 Mexican performers set world record for folk dance,art
8648,In Photos: Egyptian artist paints murals on houses to celebrate haj,art
8649,"In Photos: Toronto festival celebrates Iranian culture, food",art
8650,"Egypt partakes in Canada's Folklorama Festival for the first time



Folklorama, the largest and longest-running multicultural festival dedicated to the international folkloric arts, runs between 4 and 17 August in Winnipeg, Manitoba province, Canada",art
8651,"In Photos: Adaption of Voltaire's Candide opens at Egyptian National Theatre



The play stars comic actor Sameh Hussein, is directed and adapted for theatre by Islam Imam, and has music composed by Hisham Gabr",art
8652,"Egypt's comedian Ahmed Amin back on stage after health problem



The TV star is back to theatres with Amin and Partner for two nights amid the Bibliotheca Alexandrina's International Summer Festival",art
8653,"In Photos: Egyptian play 'King Lear' fully booked in Jeddah



Yehia El-Fakharany congratulated Saudi Arabia 'for their current artistic renaissance' during a presser in Jeddah",art
8654,"Explorations of music, sound, architecture of Islamic Cairo and everyday life



In his vast research, the director of the Canadian Centre for Ethnomusicology Michael Frishkopf analyses connection between sound, architecture and everyday life",art
8655,"In Photos: Opera Bent Arabi premiers at Al-Salam Theater



The show sees a cooperation of tens of various type of artists with Al-Shams theater group of special needs",art
8656,"New play 'Cinema Masr' premiers at Artistic Creativity Centre



The play is a free-entry event that will run every day except Wednesdays",art
8657,"Comedy play Abou Kabsoula returns to Alexandria after Cairo run



The show that staged in Cairo for two weeks was a hit during its first run, stars young comedian Mostafa Abo-Sriea and is directed by Mohamed Morsi",art
8658,"Egyptian comedy play Abou Kabsoula moved to Cairo after Alexandria success



The show, who runs its seconds season, stars promising young comedian Mostafa Abo-Sriea alongside Alexandria Theater Group cast",art
8659,'Everything is stolen from us': Tunisians fight to preserve cultural heritage,art
8660,"PROGRAMME: Shadow and origami theatre performance tours 5 Egyptian cities



The show will be held in Alexandria, Cairo, Minya, Mansoura and Port Said over a duration of eight days",art
8661,"Art Alert: 'Hoop-om-on-ay' contemporary dance performance at Falaki Theatre



The dance is produced by MAAT|CCDC and directed by Nicolas Cantillon",art
8662,"On Icarus, an Egyptian-German co-production staged in Hamburg



Icarus by Ahmed Ezzat Elalfy and Sabine Trï¿½ï¿½tschel was staged within The Xchanges Festival (16 ï¿½ï¿½ï¿½ï¿½ï¿½18 May), held at Hamburgï¿½ï¿½ï¿½s prestigio",art
8663,"Art Alert: 'Garage de l' Opï¿½ï¿½ra' to stage by El-Warsha troop



The show is an outcome of a five months theater-dance work",art
8664,"Syrian Wael Ali's play 'Under Low Skies' to premiere in Napoli, Italy



The play will be performed twice at the Napoli Teatro Festival, supported by the Arab Arts Focus",art
8665,"Egyptian theatre star Mohamed Negm dies at 75



Negm, who established a theater under his name, was one of the most active theatre actors in Egypt",art
8666,"King Lear continues into the summer season



Directed by Tamer Karam, the famous play stars Yehia El-Fakharany, Farouk El-Fishawy, Mohamed Farrag, Heba Magdi, Rania Farid Shawki, Riham Abdel-Ghafour and many others",art
8667,"Art Alert: Henedy continues 'Talat Ayam Fil Sahel' in the summer



Henedy has broken box office records with his return to theater after a 16-year absence",art
8668,"Art Alert: 'Yaeish Ahl Balady' at the National Theater



Written by Mohamed Boghdady and directed by Assem Nagaty, the play explores the simple dreams of the people in developing communities",art
8669,"Art Alert: Abou Kabsoula returns to Alexandria for second season



The show, a hit during its first run, stars young comedian Mostafa Abo-Sriea and is directed by Mohamed Morsi",art
8670,"Art Alert: Shebak Maksour continues at Al-Taleia Theatre



The drama, about a typical Egyptian family living in a house whose main window is broken, will play again starting the second day of the Eid Al-Fitr feast",art
8671,"Art Alert: Carmen as a musical theatre performance at Hanager



The performance is directed and choreographed by Reem Hegab who also provided the dramaturgy for the performance",art
8672,"Black Theama star Amir Salah presents theatre show in Sakia



'Elli Fahem Yeoul' (Say if You Understand) is an adaptation of late playwright Nagi George's 'Letter'",art
8673,"Townhouse Gallery's dancer-in-residence Georgia Begbie to discuss her work



 The artist will give a performance which will be followed by a discussion of her work and process",art
8674,"Google doodle celebrates discovery of Khufu's solar boat



On 26 May 1954, the Khufu Boat, one of the oldest boats on earth, was found buried near the Giza pyramids",art
8675,"Forum theatre at Dawar Arts



Forum theatre invites audiences to alter the performance, and encourages their civic engagement",art
8676,"Cairo's underprivileged Ezbet Khairallah neighborhood gets theatrical production training programme



Called the Backstage programme, the training is an initiative by Studio Emad El-Din, working in cooperation with Tawasol foundation",art
8677,"Google Doodle celebrates Omar Khayyam, medieval mathematician, astronomer and poet



Omar Khayyam was born on 18 May 1048 and died on 4 December 1131",art
8678,"Art Alert: El-Warsha's 'Tale Night: My Heart is a Lantern' at French Institute 



Director Hassan El-Geretly and his famous troupe El-Warsha are celebrating Ramadan in Mounira",art
8679,"Art Alert: Egyptian classic musical puppet show El-Leila El-Kebira at the Opera House grounds, free of charge



The timeless Egyptian musical operetta is always popular, especially during Ramadan",art
8680,"Art Alert: Al-Tooq Wal-Eswera to stage at Al-Salam Theater for 10 nights



Taken from the famous novel by Yahya Taher Abdullah, Al-Tooq Wal-Eswera is directed by Nasser Abdel-Monim",art
8681,"Remembering Naima Akef: A belly dancer from Egyptian cinema's golden age 



She was a skilled singer and dancer, known for her performances in musicals",art
8682,"Art Alert: New play 'Yaeish Ahl Balady' continues at National Theatre



Written by Mohamed Boghdady and directed by Assem Nagaty, the play discusses simple dreams of the people",art
8683,"New cultural initiative Oksoundsgood bridges art and music at launch event



The launch, held on 20 April, inaugurated a new project that curates up-and-coming Egyptian artistic and musical talents and offers audiences an exciting new way to appreciate their work",art
8684,Notre-Dame in the arts: from gothic novels to 'Assassin's Creed',art
8685,"Art Alert: oksoundsgood. presents pop-up concert and art show at Startup Haus Cairo



The new pop-up event will offer music performances and installation artworks over the course of one day",art
8686,"Art Alert: Hip-hop troupe Danser Casa to perform in Cairo's Downtown Contemporary Arts Festival



The hip-hop dance group is inspired by the youth of Casablanca and their vibrant energy",art
8687,"PROGRAMME: D-Caf presents dance, visual art in Urban Visions in the streets of Downtown Cairo 



Five acts are set in the downtown street of Egypt's capital from contemporary dance reflecting on society to a mind-bending visual projection",art
8688,"'It is all very satisfying': Director of India by the Nile, Ila Gupta on her 25 years in the arts field



Ila Gupta, the director and producer of the annual festival dedicated to Indian arts is among the eventï¿½ï¿½ï¿½s most crucial pillars, describing how 25 years of her work with arts and artists became her life and p",art
8689,"Winners of 4th Sharm El-Sheikh Theatre Youth Festival



The festival ran between 1 and 7 April, and closed with an awards ceremony and a concert",art
8690,"PROGRAMME: 3rd edition of The Platformï¿½ï¿½ï¿½s dance performances to show in three Cairo venues



The Platform will showcase performances by students of the Cairo Contemporary Dance ",art
8691,"Dust at D-CAF: An operatic dystopia with an environmental message



From Denmark to Cairo's D-Caf Festival, Dust by Sew Flunk Fury Wit presents a blend of opera and puppet theatre to imagine life after a climate catastrophe",art
8692,"Italian play Illusion to open 4th Sharm El-Sheikh Intï¿½ï¿½ï¿½l Theatre Festival for Youth



The shadow theatre performance is directed by Fabian ",art
8693,"In Photos: Egypt's renowned actor Yehia El-Fakharany to return as King Lear



El-Fakharany will be accompanied by many famous actors at Cairo performance of King Lear, including Farouk El-Fishawy and Mohamed Farrag",art
8694,"Sharm El-Sheikh Int'l Theatre Festival for Youth to kick off 4th edition



Held from 1 to 7 April, the festival will bring 15 plays from 30 countries, four workshops and five seminars to the coastal city of South Sinai",art
8695,Necessary questions: On representation and role of women in Egypt's theatre,art
8696,"Beyond the loofa: Downtown Contemporary Arts Festival reveals highlights 



The Downtown Contemporary Arts Festival (D-CAF) will kick off its eighth edition on 29 March and will run till 21 April, bringing 40 events and several workshops by Egyptian and international artists",art
8697,"Art Alert: Theatre TM from Poland to perform 'Out at Sea' at Cairo's Hanager Art Centre



ï¿½ï¿½ï¿½Out at Seaï¿½ï¿½ï¿½ by Polish playwright Sï¿½ï¿½awomir Mroï¿½ï¿½ek will be performed in Polish with English and",art
8698,"PROGRAMME: 8th Downtown Contemporary Arts Festival in Cairo



The festival's eighth edition will take place between 29 March and 21 April this year",art
8699,"Atelier Cairo: New initiative of Art Jameel to empower Egypt craft designers, artisans



On 18 March, Art Jameel, an organisation that supports heritage, education and the arts, launched Atelier Cairo Art Jameel, a new platform for Egyptian artisanship and design",art
8700,In Photos: Two Cairo theatres reopen with three premieres,art
8701,"Classical Finale: Grammy winner Vikku Vinayakram closes India by the Nile with percussion show 



Three generations of a famous Indian drum family performed on one stage in Gomhoria theatre in Cairo on 16 March, marking the successful closing of the 7th India by the Nile festival",art
8702,"Devotion in motion: India's Odissi dance discusses faith on Egypt stages through gesture



Classical Indian dance performance Bishwas by Ratikant Mohapatra and Srjan group explores female divinity, spirituality and multiple religions",art
8703,"Countdown to the eighth Downtown Contemporary Arts Festival 



The festival will take place between 29 March and 21 April this year",art
8704,"Netherlands' Egg-tion Hero defends boredom, explores art at Egypt's Hakawy festival 



The slapstick performance engaged with its young audience while introducing questions around art appreciation",art
8705,"Egypt's Isis and Osiris puppet show staged in Vietnam



Produced by the Cairo Puppet Theatre Company, Isis and Osiris was staged at the Water Puppet Theatre in Hanoi, Vietnam on 7 March",art
8706,"Enlightenments revisited: Int'l gathering at Goethe Institute pays homage to Islamic heritage



The ï¿½ï¿½ï¿½Forgotten Enlightenmentsï¿½ï¿½ï¿½ event featured discussion of Islamic heritage relevant to the arts, as well as a film screening and sound",art
8707,"Art Alert: Hakawy Int'l festival continuing with rich programme in its final half this weekend



In its second and final weekend, the 9th Hakawy International Arts Festival for Children will feature several international plays alongside a rich educational programme",art
8708,"Iconic Egyptian puppet show El-Leila El-Kebira is main attraction at Hakawy festival opening



The Cairo grand opening of the Hakawy International Arts Festival for Children took place in Hanager Theatre on Thursday",art
8709,"Google celebrates International Women's Day with quotes from inspirational women



Female scientists, artists, writers and activists are among those featured in the Google Doodle",art
8710,"Art Alert: India's Images of Truth puppet show, featuring Gandhi, returns to Cairo



Images of Truth will be performed in Cairo during the 7th edition of the India by the Nile festival (5-17 March)",art
8711,"'Seven is our lucky number': Sanjoy K Roy on the India by the Nile festival's new edition



The festival's seventh edition takes place 5-17 March across three cities",art
8712,"PROGRAMME: 7th India by the Nile festival



 The festival takes place between 5 and 17 March in Cairo, Alexandria and Port Said",art
8713,"Following success in Alexandria, Hakawy Festival readies for Cairo grand opening



Coming to Cairo, the Hakawy Festival promises a bundle of fun for young audiences, opening 7 March",art
8714,"Maktabi offices: New haven for creatives in Downtown Cairo



Adding to the presence of arts in Cairo Downtown, the newly launched office rental space Maktabi aims to attract people working in the creative industry",art
8715,"Art Alert: Amin and Partners continue with new play every weekend



Amin and Partners will introduce new play Restat this weekend and repeat the successful El-Zefer Lel-Entag El-Fanny",art
8716,"PROGRAMME: 9th Hakawy International Arts Festival for Children, Cairo



The Hakawy festival will take place between 4 and 16 March in Cairo, Alexandria and Minya",art
8717,"Bigger and better: Ninth Hakawy children's arts festival offers more performances spread over three cities



The ninth edition of the Hakawy International Arts Festival for Children will include eight international and nine Egyptian performances, master-classes, workshops and a lot of fun",art
8718,"INTERVIEW: Basma Hamed, a remarkable star of Egypt's arts management



A unique cultural player, Hamed's work in the PR and marketing of the arts, helped launch, shed light on or re-position many creative projects",art
8719,"Cairo Days Monodrama Festival ends second edition



For her performance in 'Ana Carmen', Egyptian Samaa Ibrahim shared the best actor prize with Egyptian Wael Zaki, who won for his appearance in 'Laqtah Men Omry'",art
8720,"OBITUARY: Mohamed Abul-Seoud, an enduring icon of Egyptian theatre 



A true embodiment of the artist, Abul-Seoud (1971-2019) was a theatre director, playwright, scenographer, painter, translator and filmmaker",art
8721,"Art Alert: Syndicate of Actorsï¿½ï¿½ï¿½ first production to stage this week



The play, which will be performed at El-Nahar theatre, is directed by Ehab Naser and stars Taha K",art
8722,"Egyptian comedian Ahmed Amin excited to hit theatre with weekly shows



13 plays are being prepared for the 'Amin and Partners' theatrical show in its first season, which starts with 'Al-Morgeha' this weekend, followed by 'El-Zefer Lel-Entag El-Fanny' the weekend after",art
8723,"Happy Holiday Festival opens Hanager doors for kids once again



The six-day public event will involve art workshops in various fields including visual arts, handicrafts and puppets designs, as well as performances and seminars",art
8724,"Cairo Show to produce five plays this year including El-Fakharany's King Lear



Cairo Show have established four new theatres in Cairo",art
8725,"Art alert: Russian ambassador, experts to discuss cultural dialogue at seminar on Wednesday



The seminar will be held in the Small Hall of Cairo Opera House in Zamalek on Wednesday evening",art
8726,Lin-Manuel Miranda: Shakespeare theater fire 'heartbreaking',art
8727,"Egyptian director Osama Fawzy dies at 58



The esteemed director is known for his films during the 1990s and 2000s, which include Afarit El-Asfalt (Asphalt Demons) and Baheb El-Cima (I Love Cinema)",art
8728,"Egyptian artists and writers we lost in year 2018



Ahram Online looks back at some of the rare artistic talents Egypt lost during the past year",art
8729,"Crime in Maadi: A notable revival of commercial theatre in Egypt



Directed by the famous comedy actor Ashraf Abdel-Baky, Crime in Maadi play surpasses any revival attempts in recent memory as it staged on the Rihany Theatre",art
8730,Art Alert: Dance show in Cairo and Alexandria to celebrate Egyptian-French relations,art
8731,Art Alert: Icarus play to stage at Bibliotheca Alexandrina,art
8732,"Art Alert: Six days of contemporary dance at Cairoï¿½ï¿½ï¿½s Jesuit center



The Platform is a collection of 3 dance performances, from the Cairo Contemporary Dance Companyï¿½ï¿½ï¿½s professional trai",art
8733,"Comedy play Abou Kabsoula extends Alexandrian run for the sixth time



The comedy show, starring promising young actor Mostafa Abo-Sriea and directed by Mohamed Morsi, is on at the Bayram El-Tunisi Theatre",art
8734,"Street children showcase theatre, dance and arts talents at Samusocial event



Many art activities were performed on Saturday by the children, including theatre shows, dancing performances and an art exhibition in an event organised by Samusocial International Egypte",art
8735,"Art Alert: Mahatat brings the circus to Old Cairo



The circus theatre performance is the culmination of Mahatat's programme supporting street performers",art
8736,Nude scene in Carthage Theatre Festival play causes controversy,art
8737,"Art Alert: High-def screening of Tchaikovsky's the Nutcracker at Cairo's Balassi Institute



The screening will take place in Downtown Cairo",art
8738,"'The Last Hour' rescheduled for suitable venue, Mahran honoured at Carthage theatre festival 



The festival will see the performance of 117 plays from 39 countries, with only 11 competing for awards",art
8739,"Director of Cairo's Comedy Theatre Ahmed El-Sayed dies in hospital



El-Sayed wrote several dramatic works, directed plays and was involved in film and TV production",art
8740,"Art Alert: Abecedarium Bestarium performance at Cairoï¿½ï¿½ï¿½s Goethe Institute



The work looks at the connection of man and animal, in a series of short perfor",art
8741,"'El-Hekaya Rooh' continues its success with a show at El-Hanager



'El-Hekaya Rooh', the latest play by the El-Shams Theatre Inclusive Troupe for Special Needs, was attended by Minister of Culture Ines Abdel-Dayem and national theatre leaders last week",art
8742,"Egypt's 'The Last Hour' to participate in Carthage theatre festival



The Last Hour, which premiered in April, tells the story of the American pilot who dropped the atomic bomb on Hiroshima during World War II",art
8743,Naguib Sawiris to turn late poet Ahmed Fouad Negm's home into museum,art
8744,"Egypt registers Aragoz traditional puppet shows on UNESCO list of Intangible Cultural Heritage



Aragoz is the most popular and one of the oldest characters in the Egyptian art of puppetry",art
8745,"The Arab cultural heritage crisis: Two exhibitions in Paris



The exhibitions - the Citï¿½ï¿½s millï¿½ï¿½naires and Le Crac des Chevaliers - draw attention to the destruction that is threatening the heritage of the Ar",art
8746,"Egypt's Regala Wa Settat wins awards at Arrouad theatre festival in Morocco



The International Theatre Festival of Arrouad took place in Khouribga between 21 and 24 November",art
8747,"In Photos: New comedy El-Maagana at Egypt's National Theatre 



The play is written by Sameh Mahran and directed by Ahmed Ragab",art
8748,Art Alert: Maryam Saleh and Tamer Abou Ghazaleh to perform in music/poetry night at French Institute,art
8749,"Art Alert: New comic play El-Maagana to open at National Theatre



The play is written by Sameh Mahran and directed by Ahmed Ragab",art
8750,"Egyptian play Regala Wa Settat to compete at theatre festival in Morocco



The International Theatre Festival of Arrouad will take place in Khouribga between 21 and 24 November",art
8751,"Stages of womanhood: On female theatre in the Arab World



The University of Bordeaux Montaigne concluded its 2018 public cultural programme with a Maghreb-dominated conference on female theatre in the Arab world",art
